return_id,sale_id,return_date,reason
774,17084,2024-04-20,Defective
775,5935,2025-06-20,Defective
776,1531,2023-06-29,Defective
777,6571,2023-03-16,Defective
778,20469,2020-09-12,Changed Mind
779,24401,2024-09-01,Defective
780,2605,2022-01-22,Defective
781,22271,2025-03-07,Defective
782,3135,2024-11-25,Changed Mind
783,3769,2025-02-10,Changed Mind
784,21411,2025-05-17,Wrong Item
785,9870,2021-11-05,Changed Mind
786,20327,2024-07-05,Changed Mind
787,5556,2021-07-17,Wrong Item
788,17644,2024-03-30,Changed Mind
789,13737,2020-11-16,Wrong Item
790,9807,2024-06-02,Defective
791,7766,2021-03-27,Wrong Item
792,15477,2022-01-16,Wrong Item
793,9408,2024-09-11,Wrong Item
794,16447,2024-03-30,Defective
795,12318,2025-02-19,Defective
796,14812,2020-11-03,Defective
797,9437,2022-12-25,Wrong Item
798,23580,2022-11-26,Defective
799,7098,2023-08-10,Defective
800,19714,2021-06-08,Defective
801,1439,2020-11-21,Changed Mind
802,14069,2024-10-07,Wrong Item
803,12339,2024-10-29,Wrong Item
804,8189,2020-10-17,Changed Mind
805,17571,2023-08-16,Defective
806,17616,2025-03-18,Wrong Item
807,6040,2022-07-29,Wrong Item
808,5117,2020-11-12,Changed Mind
809,15469,2024-10-11,Defective
810,16019,2025-03-16,Wrong Item
811,4590,2020-11-19,Defective
812,1226,2025-06-19,Changed Mind
813,8010,2024-04-07,Defective
814,21087,2023-11-19,Changed Mind
815,12126,2024-02-04,Changed Mind
816,15588,2023-08-29,Wrong Item
817,3521,2021-05-29,Wrong Item
818,3352,2024-07-12,Defective
819,6432,2023-03-16,Defective
820,13485,2023-05-14,Changed Mind
821,7431,2023-01-10,Wrong Item
822,12525,2025-02-09,Defective
823,14069,2022-10-13,Defective
824,8213,2023-11-17,Defective
825,7374,2024-05-08,Changed Mind
826,20354,2023-12-12,Changed Mind
827,22311,2022-11-22,Defective
828,2569,2024-10-14,Defective
829,6593,2023-06-11,Changed Mind
830,1183,2023-04-24,Defective
831,5675,2023-02-11,Wrong Item
832,13125,2024-04-11,Defective
833,1859,2025-05-19,Wrong Item
834,11959,2025-03-28,Changed Mind
835,11971,2024-09-23,Wrong Item
836,20601,2023-06-07,Changed Mind
837,7970,2024-06-27,Defective
838,3883,2021-07-13,Wrong Item
839,10282,2025-04-16,Wrong Item
840,24505,2023-07-20,Changed Mind
841,18034,2021-11-07,Wrong Item
842,9258,2021-03-18,Defective
843,20330,2024-10-19,Changed Mind
844,21739,2024-10-20,Defective
845,6509,2020-08-27,Changed Mind
846,23062,2022-04-17,Defective
847,24569,2020-09-01,Defective
848,3057,2023-06-16,Wrong Item
849,14323,2021-06-15,Changed Mind
850,23351,2023-02-27,Defective
851,2583,2022-04-18,Wrong Item
852,15558,2022-12-03,Wrong Item
853,13768,2022-07-10,Defective
854,13497,2022-02-07,Changed Mind
855,18183,2024-12-03,Wrong Item
856,12420,2021-03-22,Defective
857,15618,2022-07-04,Changed Mind
858,16416,2025-06-05,Changed Mind
859,6189,2022-08-22,Defective
860,11996,2020-07-03,Defective
861,1481,2020-07-09,Defective
862,17188,2025-01-19,Defective
863,1383,2023-03-03,Changed Mind
864,6210,2021-04-15,Defective
865,22470,2022-03-30,Wrong Item
866,10326,2021-08-08,Changed Mind
867,21342,2025-03-26,Changed Mind
868,18949,2021-08-27,Defective
869,6749,2021-04-20,Defective
870,8518,2022-09-02,Changed Mind
871,7798,2022-08-25,Wrong Item
872,13696,2022-10-13,Defective
873,10740,2023-07-19,Changed Mind
874,23934,2020-12-03,Changed Mind
875,20285,2022-01-25,Defective
876,21954,2023-06-27,Wrong Item
877,17894,2024-06-15,Wrong Item
878,15658,2023-02-12,Defective
879,23364,2021-09-28,Defective
880,19336,2020-09-13,Wrong Item
881,2325,2021-07-13,Changed Mind
882,24777,2024-05-29,Defective
883,19046,2025-01-15,Changed Mind
884,13922,2023-01-01,Wrong Item
885,15168,2024-09-29,Wrong Item
886,8501,2024-04-28,Changed Mind
887,15884,2023-05-05,Wrong Item
888,19756,2022-03-25,Defective
889,13712,2024-05-16,Wrong Item
890,3845,2022-12-19,Defective
891,14815,2020-10-03,Defective
892,1464,2022-06-30,Changed Mind
893,18403,2021-09-09,Defective
894,14308,2023-10-04,Changed Mind
895,6957,2025-03-23,Defective
896,4828,2021-11-07,Changed Mind
897,23296,2024-02-21,Changed Mind
898,7439,2021-08-02,Wrong Item
899,5199,2021-04-26,Changed Mind
900,5053,2021-12-01,Wrong Item
901,985,2021-05-27,Changed Mind
902,15469,2024-09-23,Defective
903,20579,2023-11-16,Defective
904,8107,2022-08-03,Wrong Item
905,17553,2020-09-30,Wrong Item
906,10122,2021-01-18,Wrong Item
907,18398,2024-12-25,Defective
908,12446,2023-03-16,Wrong Item
909,9337,2020-08-02,Wrong Item
910,19362,2025-03-08,Defective
911,3754,2020-11-16,Wrong Item
912,2299,2024-04-08,Defective
913,3658,2021-02-11,Changed Mind
914,1393,2023-08-19,Wrong Item
915,8312,2023-09-27,Wrong Item
916,14848,2020-10-24,Defective
917,24935,2024-09-12,Defective
918,21928,2024-07-11,Wrong Item
919,18109,2024-03-21,Changed Mind
920,9479,2022-08-16,Changed Mind
921,6043,2024-11-23,Changed Mind
922,1336,2023-04-29,Defective
923,20673,2024-11-15,Wrong Item
924,15300,2021-06-29,Defective
925,10692,2024-11-24,Wrong Item
926,2425,2024-02-12,Changed Mind
927,6267,2023-12-30,Changed Mind
928,11337,2021-11-01,Defective
929,11087,2022-03-22,Changed Mind
930,2890,2023-06-15,Wrong Item
931,9625,2023-10-30,Defective
932,5775,2024-09-24,Changed Mind
933,16836,2022-05-03,Changed Mind
934,3085,2021-04-07,Defective
935,14996,2024-05-23,Wrong Item
936,14017,2021-05-17,Changed Mind
937,18266,2024-03-12,Wrong Item
938,17891,2024-11-21,Defective
939,13357,2024-11-08,Defective
940,2239,2024-03-05,Defective
941,4408,2023-08-06,Defective
942,5841,2023-03-19,Wrong Item
943,20444,2024-07-15,Defective
944,24249,2023-08-27,Changed Mind
945,15191,2022-11-21,Defective
946,6758,2022-10-14,Defective
947,5337,2021-02-06,Changed Mind
948,18099,2023-03-01,Changed Mind
949,20009,2023-02-20,Wrong Item
950,12575,2021-11-10,Changed Mind
951,6976,2021-08-10,Wrong Item
952,5970,2023-10-05,Changed Mind
953,17163,2020-09-13,Changed Mind
954,3315,2020-08-02,Wrong Item
955,10950,2023-11-13,Defective
956,6779,2022-07-29,Defective
957,21923,2024-08-24,Changed Mind
958,2689,2024-03-25,Defective
959,1790,2021-03-05,Defective
960,16123,2022-02-04,Changed Mind
961,11462,2024-10-16,Wrong Item
962,17427,2022-07-30,Changed Mind
963,23177,2023-02-23,Defective
964,21528,2020-10-16,Changed Mind
965,16230,2022-02-12,Changed Mind
966,4171,2023-06-17,Defective
967,16013,2022-10-28,Wrong Item
968,15198,2024-08-12,Wrong Item
969,1667,2021-03-01,Wrong Item
970,3400,2020-07-31,Changed Mind
971,4602,2025-03-03,Defective
972,9887,2022-01-16,Wrong Item
973,270,2021-01-12,Wrong Item
974,7125,2024-05-31,Wrong Item
975,7696,2021-02-20,Defective
976,13909,2024-10-08,Changed Mind
977,17314,2024-05-04,Wrong Item
978,5825,2021-09-05,Defective
979,16031,2025-04-18,Wrong Item
980,18001,2024-06-19,Defective
981,7650,2024-07-15,Wrong Item
982,1910,2024-02-07,Changed Mind
983,16339,2022-01-10,Defective
984,17716,2020-12-06,Changed Mind
985,23818,2022-08-01,Wrong Item
986,1134,2023-09-02,Changed Mind
987,13746,2023-07-09,Wrong Item
988,271,2025-04-25,Wrong Item
989,110,2023-02-10,Changed Mind
990,19935,2025-06-25,Wrong Item
991,22135,2023-04-29,Changed Mind
992,3455,2024-01-16,Wrong Item
993,4516,2025-04-01,Changed Mind
994,7261,2024-11-09,Changed Mind
995,2729,2022-04-22,Wrong Item
996,11908,2022-02-16,Changed Mind
997,2496,2022-08-28,Changed Mind
998,11169,2023-12-09,Changed Mind
999,21964,2021-05-30,Defective
1000,11564,2024-05-19,Wrong Item
1001,24259,2020-10-22,Defective
1002,16893,2024-09-01,Changed Mind
1003,1007,2020-09-03,Changed Mind
1004,14802,2023-09-30,Wrong Item
1005,13122,2025-03-03,Changed Mind
1006,7753,2024-06-11,Wrong Item
1007,7440,2022-11-22,Wrong Item
1008,630,2021-01-08,Wrong Item
1009,22806,2024-09-05,Changed Mind
1010,16093,2022-01-04,Wrong Item
1011,3278,2022-04-08,Defective
1012,20345,2022-10-13,Changed Mind
1013,16041,2023-02-08,Defective
1014,22943,2022-02-10,Defective
1015,474,2021-10-11,Wrong Item
1016,19166,2021-06-18,Changed Mind
1017,8605,2021-11-23,Changed Mind
1018,24989,2024-09-19,Wrong Item
1019,10292,2020-11-25,Wrong Item
1020,8546,2023-06-14,Defective
1021,13333,2023-05-27,Wrong Item
1022,22726,2021-04-29,Defective
1023,16890,2020-12-02,Changed Mind
1024,21788,2021-10-04,Wrong Item
1025,8457,2020-11-22,Wrong Item
1026,20924,2020-07-11,Defective
1027,4341,2020-07-11,Changed Mind
1028,24518,2022-09-11,Wrong Item
1029,23198,2024-06-27,Changed Mind
1030,22944,2025-02-01,Defective
1031,12060,2025-01-13,Wrong Item
1032,22681,2023-05-18,Changed Mind
1033,20880,2024-09-21,Defective
1034,19830,2021-11-05,Changed Mind
1035,13081,2021-03-30,Changed Mind
1036,17034,2021-07-07,Defective
1037,2807,2025-02-09,Wrong Item
1038,15470,2023-04-25,Wrong Item
1039,24982,2021-01-08,Wrong Item
1040,13296,2021-02-21,Defective
1041,22058,2020-09-17,Changed Mind
1042,13004,2023-07-14,Wrong Item
1043,16599,2021-08-11,Changed Mind
1044,10673,2024-05-31,Changed Mind
1045,10145,2023-01-10,Wrong Item
1046,8319,2020-10-01,Changed Mind
1047,21017,2023-10-23,Changed Mind
1048,16613,2024-12-19,Changed Mind
1049,8492,2022-12-30,Changed Mind
1050,23330,2023-04-13,Wrong Item
1051,3044,2020-12-19,Changed Mind
1052,11283,2021-08-05,Defective
1053,18899,2021-05-25,Defective
1054,10813,2025-02-14,Changed Mind
1055,10664,2020-08-11,Wrong Item
1056,840,2024-03-30,Defective
1057,24465,2021-07-09,Wrong Item
1058,22280,2021-04-08,Wrong Item
1059,24027,2021-10-13,Wrong Item
1060,21452,2020-10-25,Defective
1061,24299,2021-09-08,Defective
1062,2810,2025-01-10,Defective
1063,16698,2023-01-28,Changed Mind
1064,2284,2020-08-26,Defective
1065,856,2022-09-02,Defective
1066,18741,2022-03-03,Wrong Item
1067,20725,2025-06-11,Changed Mind
1068,22754,2021-04-10,Changed Mind
1069,4937,2023-03-22,Changed Mind
1070,20096,2022-03-31,Changed Mind
1071,7042,2021-12-10,Defective
1072,21254,2022-03-01,Changed Mind
1073,16616,2023-02-28,Defective
1074,19739,2024-07-28,Defective
1075,7920,2022-06-27,Wrong Item
1076,18487,2024-01-17,Changed Mind
1077,11213,2020-08-23,Changed Mind
1078,8234,2022-08-11,Wrong Item
1079,8826,2021-04-30,Wrong Item
1080,12056,2025-01-29,Defective
1081,3503,2021-09-27,Changed Mind
1082,15063,2025-05-07,Defective
1083,12627,2020-07-31,Defective
1084,18262,2020-08-25,Wrong Item
1085,4920,2024-09-20,Changed Mind
1086,23031,2022-12-13,Changed Mind
1087,1391,2020-12-22,Wrong Item
1088,20089,2020-09-04,Changed Mind
1089,4931,2020-10-25,Wrong Item
1090,12472,2022-10-30,Wrong Item
1091,11419,2021-03-04,Wrong Item
1092,22780,2023-08-24,Changed Mind
1093,4459,2024-07-12,Wrong Item
1094,16426,2021-07-05,Defective
1095,10929,2021-12-18,Wrong Item
1096,7016,2023-10-18,Changed Mind
1097,15301,2023-05-04,Defective
1098,6643,2024-02-16,Changed Mind
1099,18317,2023-01-29,Wrong Item
1100,14552,2022-03-12,Defective
1101,2655,2022-06-13,Changed Mind
1102,9056,2024-04-18,Changed Mind
1103,12687,2023-01-19,Changed Mind
1104,22308,2022-06-22,Changed Mind
1105,19055,2020-11-22,Changed Mind
1106,7929,2024-04-28,Wrong Item
1107,8288,2025-01-31,Wrong Item
1108,14645,2020-12-15,Wrong Item
1109,4119,2021-03-16,Defective
1110,23657,2021-05-11,Defective
1111,24553,2022-07-26,Changed Mind
1112,7395,2024-08-10,Defective
1113,23131,2025-04-18,Defective
1114,10426,2023-07-13,Changed Mind
1115,10574,2024-09-11,Changed Mind
1116,18011,2023-07-15,Defective
1117,24212,2023-04-15,Changed Mind
1118,15085,2022-10-27,Wrong Item
1119,19629,2021-01-11,Changed Mind
1120,14384,2020-08-09,Changed Mind
1121,11533,2024-06-09,Wrong Item
1122,23536,2025-01-21,Wrong Item
1123,15185,2021-12-23,Wrong Item
1124,5362,2023-12-07,Changed Mind
1125,8674,2022-03-22,Changed Mind
1126,20896,2020-07-17,Defective
1127,16351,2022-06-07,Wrong Item
1128,4024,2021-07-16,Changed Mind
1129,372,2024-07-28,Defective
1130,19477,2022-07-25,Wrong Item
1131,24234,2023-11-02,Defective
1132,6818,2023-02-12,Changed Mind
1133,8182,2020-12-31,Defective
1134,18447,2021-11-29,Defective
1135,23580,2021-10-18,Changed Mind
1136,20267,2020-10-14,Wrong Item
1137,19847,2022-06-06,Changed Mind
1138,8665,2025-06-21,Wrong Item
1139,21718,2022-07-01,Changed Mind
1140,24911,2022-11-23,Wrong Item
1141,4188,2023-04-24,Changed Mind
1142,11992,2023-09-05,Changed Mind
1143,16689,2020-08-28,Wrong Item
1144,21880,2024-05-30,Defective
1145,5257,2024-05-20,Defective
1146,4024,2021-11-04,Changed Mind
1147,7584,2022-03-18,Changed Mind
1148,9322,2024-01-03,Changed Mind
1149,13857,2021-07-12,Wrong Item
1150,19340,2022-06-22,Changed Mind
1151,16106,2023-12-16,Defective
1152,10523,2024-11-10,Wrong Item
1153,15444,2020-11-28,Wrong Item
1154,13058,2024-10-23,Changed Mind
1155,5235,2021-02-06,Changed Mind
1156,24841,2025-04-12,Wrong Item
1157,1931,2021-02-08,Wrong Item
1158,20799,2025-05-19,Changed Mind
1159,17146,2021-10-12,Wrong Item
1160,9799,2023-02-10,Defective
1161,19616,2023-01-01,Wrong Item
1162,8943,2020-12-18,Changed Mind
1163,3760,2024-06-12,Defective
1164,15116,2022-06-27,Wrong Item
1165,15763,2023-01-09,Wrong Item
1166,5836,2020-10-30,Changed Mind
1167,18067,2021-01-20,Changed Mind
1168,1700,2025-01-25,Defective
1169,1870,2021-05-30,Changed Mind
1170,15030,2024-05-02,Changed Mind
1171,7907,2024-12-28,Wrong Item
1172,15517,2022-01-09,Defective
1173,14629,2023-01-17,Changed Mind
1174,8069,2025-06-01,Wrong Item
1175,24503,2021-12-19,Changed Mind
1176,11729,2022-08-19,Defective
1177,378,2023-05-07,Changed Mind
1178,9052,2021-02-11,Wrong Item
1179,7665,2021-10-01,Defective
1180,21620,2023-06-05,Wrong Item
1181,22435,2022-08-11,Defective
1182,21514,2021-05-24,Wrong Item
1183,16131,2021-04-08,Defective
1184,24711,2022-04-30,Wrong Item
1185,21785,2020-08-22,Wrong Item
1186,7313,2024-04-24,Changed Mind
1187,2712,2022-09-08,Wrong Item
1188,7316,2020-10-06,Changed Mind
1189,415,2023-10-13,Wrong Item
1190,17939,2022-10-18,Wrong Item
1191,23357,2022-05-09,Defective
1192,23237,2024-05-01,Defective
1193,7626,2022-12-12,Changed Mind
1194,7065,2022-04-29,Defective
1195,16463,2021-06-30,Wrong Item
1196,9202,2022-09-09,Wrong Item
1197,8880,2024-03-22,Defective
1198,12701,2024-03-27,Wrong Item
1199,2534,2024-11-01,Wrong Item
1200,7275,2023-06-08,Changed Mind
1201,19309,2021-11-24,Defective
1202,17628,2022-01-31,Wrong Item
1203,15,2022-02-25,Changed Mind
1204,3168,2025-01-08,Changed Mind
1205,13568,2021-07-03,Changed Mind
1206,22005,2021-08-29,Wrong Item
1207,14992,2023-06-26,Defective
1208,22744,2023-09-18,Changed Mind
1209,23184,2021-10-05,Wrong Item
1210,10255,2022-07-11,Wrong Item
1211,11782,2021-08-10,Defective
1212,2064,2023-10-08,Changed Mind
1213,8177,2020-09-06,Wrong Item
1214,13387,2022-12-20,Defective
1215,5121,2021-10-10,Wrong Item
1216,19475,2023-04-09,Changed Mind
1217,9393,2021-12-13,Defective
1218,10446,2020-10-03,Defective
1219,22248,2021-12-01,Wrong Item
1220,11594,2023-11-21,Wrong Item
1221,16071,2024-11-28,Changed Mind
1222,21970,2024-08-04,Defective
1223,12098,2020-08-30,Changed Mind
1224,2123,2024-12-22,Defective
1225,19016,2021-06-08,Changed Mind
1226,10054,2021-02-26,Changed Mind
1227,1832,2024-03-19,Changed Mind
1228,346,2020-08-02,Defective
1229,13926,2023-12-16,Wrong Item
1230,13582,2021-10-27,Defective
1231,92,2024-09-21,Wrong Item
1232,14114,2023-09-11,Defective
1233,10225,2024-09-24,Defective
1234,23542,2022-02-28,Defective
1235,14906,2025-01-16,Wrong Item
1236,13773,2024-04-02,Changed Mind
1237,14046,2022-04-24,Wrong Item
1238,18689,2021-12-06,Defective
1239,2918,2024-03-30,Changed Mind
1240,20103,2021-02-14,Defective
1241,12404,2024-07-14,Wrong Item
1242,8775,2021-02-27,Changed Mind
1243,20454,2021-04-20,Changed Mind
1244,5834,2021-10-30,Changed Mind
1245,13979,2023-07-16,Defective
1246,7779,2022-08-04,Wrong Item
1247,21883,2023-01-23,Wrong Item
1248,8895,2023-07-06,Wrong Item
1249,21778,2022-07-29,Defective
1250,4738,2022-06-30,Changed Mind
1251,8468,2022-04-05,Wrong Item
1252,536,2024-04-29,Wrong Item
1253,11483,2023-09-22,Defective
1254,17290,2021-12-10,Defective
1255,22470,2023-08-11,Wrong Item
1256,23936,2020-11-24,Wrong Item
1257,24192,2021-06-10,Changed Mind
1258,3851,2023-11-23,Changed Mind
1259,13908,2021-10-16,Changed Mind
1260,20569,2024-10-01,Changed Mind
1261,5506,2024-10-27,Changed Mind
1262,12407,2025-01-03,Defective
1263,18374,2020-10-07,Wrong Item
1264,7478,2021-11-13,Defective
1265,9339,2020-08-03,Wrong Item
1266,22766,2021-03-09,Wrong Item
1267,19177,2023-04-26,Changed Mind
1268,878,2022-08-15,Defective
1269,7234,2023-07-28,Changed Mind
1270,2520,2020-08-08,Changed Mind
1271,3333,2021-04-26,Changed Mind
1272,4229,2024-04-09,Changed Mind
1273,17411,2023-07-25,Defective
1274,14271,2022-12-11,Wrong Item
1275,15779,2022-10-20,Wrong Item
1276,18818,2024-10-01,Changed Mind
1277,2221,2024-09-30,Wrong Item
1278,492,2020-11-04,Changed Mind
1279,11305,2022-05-25,Wrong Item
1280,13975,2021-03-16,Changed Mind
1281,17873,2020-06-30,Changed Mind
1282,12439,2022-12-16,Wrong Item
1283,19317,2022-05-19,Changed Mind
1284,12012,2022-02-26,Wrong Item
1285,9195,2022-07-23,Changed Mind
1286,12301,2023-07-04,Wrong Item
1287,14159,2020-08-01,Changed Mind
1288,16967,2023-07-17,Defective
1289,12782,2023-07-26,Defective
1290,11737,2023-01-07,Changed Mind
1291,15268,2025-02-14,Changed Mind
1292,3523,2020-08-08,Defective
1293,20464,2023-07-26,Wrong Item
1294,6817,2020-09-01,Wrong Item
1295,4160,2021-07-29,Wrong Item
1296,10264,2022-09-01,Defective
1297,23780,2022-07-11,Changed Mind
1298,13070,2021-04-20,Changed Mind
1299,9033,2023-10-15,Defective
1300,18301,2024-08-12,Wrong Item
1301,2061,2022-02-06,Changed Mind
1302,23048,2021-12-06,Wrong Item
1303,10723,2023-07-13,Changed Mind
1304,21277,2023-09-03,Wrong Item
1305,9014,2022-08-04,Changed Mind
1306,24255,2022-02-02,Changed Mind
1307,9250,2023-09-17,Changed Mind
1308,5400,2023-07-31,Changed Mind
1309,7348,2023-01-02,Wrong Item
1310,21605,2023-03-31,Wrong Item
1311,12649,2021-04-21,Changed Mind
1312,17547,2022-03-22,Defective
1313,6564,2022-07-10,Defective
1314,5339,2022-06-21,Changed Mind
1315,4293,2020-08-29,Defective
1316,311,2021-05-15,Defective
1317,3298,2025-05-03,Changed Mind
1318,20193,2024-04-28,Wrong Item
1319,8869,2024-12-22,Changed Mind
1320,12853,2021-07-28,Defective
1321,15988,2023-12-01,Changed Mind
1322,13241,2020-08-16,Wrong Item
1323,15293,2022-12-12,Wrong Item
1324,3253,2024-09-11,Wrong Item
1325,1151,2023-09-19,Defective
1326,19826,2021-09-28,Defective
1327,20814,2022-06-27,Wrong Item
1328,16994,2022-12-08,Changed Mind
1329,1993,2024-07-06,Wrong Item
1330,15735,2025-02-14,Wrong Item
1331,2682,2020-07-23,Defective
1332,20131,2023-08-30,Defective
1333,23886,2024-06-26,Defective
1334,10447,2020-07-29,Wrong Item
1335,13922,2021-01-04,Wrong Item
1336,14521,2024-08-28,Wrong Item
1337,19521,2023-11-28,Defective
1338,5171,2021-08-12,Wrong Item
1339,13832,2021-09-30,Wrong Item
1340,5670,2025-05-14,Changed Mind
1341,2651,2022-06-13,Changed Mind
1342,3003,2024-03-02,Defective
1343,9922,2024-07-24,Defective
1344,19575,2022-03-12,Wrong Item
1345,24322,2024-07-01,Changed Mind
1346,868,2023-02-01,Wrong Item
1347,5606,2024-07-03,Changed Mind
1348,7989,2021-04-13,Defective
1349,21101,2024-05-15,Changed Mind
1350,14599,2022-12-14,Wrong Item
1351,2097,2023-01-29,Defective
1352,6311,2022-03-19,Defective
1353,9347,2020-10-31,Wrong Item
1354,5044,2022-12-14,Wrong Item
1355,12086,2023-03-09,Changed Mind
1356,20108,2025-02-20,Wrong Item
1357,21768,2025-04-15,Changed Mind
1358,15564,2022-04-01,Changed Mind
1359,1842,2024-08-30,Defective
1360,17675,2025-04-27,Changed Mind
1361,21853,2020-12-17,Wrong Item
1362,19394,2023-02-24,Wrong Item
1363,18594,2022-01-22,Wrong Item
1364,9402,2021-08-04,Changed Mind
1365,11991,2023-01-09,Changed Mind
1366,19170,2025-05-01,Defective
1367,12796,2022-02-24,Wrong Item
1368,22988,2023-12-23,Changed Mind
1369,13022,2024-04-06,Defective
1370,7317,2022-02-16,Defective
1371,7946,2023-02-26,Wrong Item
1372,15626,2021-08-08,Changed Mind
1373,18309,2021-03-25,Defective
1374,9241,2023-12-21,Changed Mind
1375,18969,2021-04-03,Changed Mind
1376,19315,2024-05-10,Defective
1377,5464,2023-05-02,Changed Mind
1378,14093,2020-10-04,Defective
1379,10455,2021-01-04,Defective
1380,22225,2022-12-03,Wrong Item
1381,20142,2021-10-18,Wrong Item
1382,6719,2022-09-12,Defective
1383,21214,2021-03-21,Wrong Item
1384,21956,2022-09-24,Defective
1385,19907,2020-12-29,Changed Mind
1386,15103,2021-02-08,Defective
1387,18862,2023-03-19,Wrong Item
1388,23758,2023-02-13,Wrong Item
1389,10807,2020-10-28,Changed Mind
1390,4415,2023-05-11,Changed Mind
1391,1017,2022-01-03,Defective
1392,20862,2024-08-10,Changed Mind
1393,9463,2023-10-26,Defective
1394,11410,2023-04-22,Wrong Item
1395,23073,2020-12-07,Wrong Item
1396,5182,2025-01-25,Wrong Item
1397,24320,2021-10-01,Changed Mind
1398,3858,2021-08-05,Changed Mind
