sale_id,order_id,product_id,quantity,sale_price,total_price
746,17981,1540,4,467.79,1871.16
747,12277,22311,3,996.17,2988.5099999999998
748,7411,2947,4,948.57,3794.28
749,9643,11064,1,707.21,707.21
750,18521,17046,4,706.0,2824.0
751,9427,5188,2,726.83,1453.66
752,13131,9465,3,862.12,2586.36
753,23085,7238,1,830.94,830.94
754,22307,18854,2,720.85,1441.7
755,14625,15345,2,816.85,1633.7
756,9797,2491,2,432.98,865.96
757,21475,10626,2,500.36,1000.72
758,22723,10810,4,895.42,3581.68
759,17631,11582,3,96.19,288.57
760,19084,1761,3,776.99,2330.9700000000003
761,4932,20901,2,673.11,1346.22
762,19616,19426,2,152.83,305.66
763,3186,16346,1,420.14,420.14
764,10482,5711,3,729.56,2188.68
765,20504,22805,4,725.78,2903.12
766,20787,24379,2,692.56,1385.12
767,5314,5841,1,160.14,160.14
768,5644,15231,1,778.67,778.67
769,12696,17007,2,136.41,272.82
770,19065,15031,3,981.0,2943.0
771,15577,1150,4,159.26,637.04
772,16000,24404,4,595.16,2380.64
773,18092,15728,1,776.47,776.47
774,20781,7240,1,12.35,12.35
775,8377,12359,1,721.42,721.42
776,6189,8707,1,227.96,227.96
777,4730,10742,1,184.86,184.86
778,1298,12220,4,78.86,315.44
779,15923,9766,4,195.25,781.0
780,13716,20326,2,611.88,1223.76
781,15457,3810,1,999.1,999.1
782,24413,2335,3,569.75,1709.25
783,797,1352,3,606.72,1820.16
784,13503,7283,4,392.39,1569.56
785,9378,16409,1,42.37,42.37
786,11844,6940,1,733.1,733.1
787,17157,473,1,82.88,82.88
788,7540,12541,2,720.42,1440.84
789,6010,15732,1,835.21,835.21
790,3990,8449,4,227.56,910.24
791,2681,19792,2,776.89,1553.78
792,13502,23674,4,912.53,3650.12
793,8577,14269,4,559.75,2239.0
794,6858,20867,4,430.16,1720.64
795,23208,9264,4,553.74,2214.96
796,4213,21349,4,806.47,3225.88
797,11468,23408,1,618.45,618.45
798,9989,18062,2,566.38,1132.76
799,23270,8362,4,408.52,1634.08
800,16103,20721,2,30.72,61.44
801,73,8823,1,151.36,151.36
802,19763,11031,1,514.6,514.6
803,849,21442,1,647.62,647.62
804,18077,15708,1,183.36,183.36
805,5943,3837,4,680.77,2723.08
806,10154,20711,2,525.93,1051.86
807,15726,4043,1,671.9,671.9
808,13134,16731,3,529.59,1588.77
809,24468,12950,3,430.76,1292.28
810,5367,15694,4,317.8,1271.2
811,23387,19895,1,170.26,170.26
812,21502,5137,2,90.74,181.48
813,2492,11575,3,857.2,2571.6000000000004
814,3187,12089,4,545.69,2182.76
815,13351,1464,2,987.7,1975.4
816,9456,22439,4,844.65,3378.6
817,22461,18818,4,121.24,484.96
818,15808,4254,1,871.85,871.85
819,8404,9501,4,777.31,3109.24
820,3337,10855,4,987.73,3950.92
821,12154,2939,1,889.22,889.22
822,17077,18418,1,360.56,360.56
823,13491,23040,3,643.69,1931.0700000000002
824,2801,11604,4,639.14,2556.56
825,16288,16992,1,941.55,941.55
826,4660,14721,2,177.14,354.28
827,10892,5603,2,444.01,888.02
828,11074,5013,2,583.26,1166.52
829,15716,12259,4,10.99,43.96
830,21781,848,1,150.52,150.52
831,7848,9166,2,649.07,1298.14
832,23787,12298,3,474.92,1424.76
833,23101,16736,3,262.2,786.5999999999999
834,8476,24798,2,193.37,386.74
835,460,12749,3,756.52,2269.56
836,18802,8313,2,499.6,999.2
837,1471,191,3,292.03,876.0899999999999
838,14863,23506,4,345.33,1381.32
839,3921,19159,3,763.73,2291.19
840,14633,10652,1,377.73,377.73
841,13390,13489,2,395.92,791.84
842,8041,9862,4,518.34,2073.36
843,21385,13456,2,64.74,129.48
844,8702,5644,3,722.01,2166.0299999999997
845,5457,23722,3,94.62,283.86
846,3244,5020,4,886.87,3547.48
847,24315,14621,1,543.95,543.95
848,17760,9563,2,941.84,1883.68
849,7212,13261,1,405.42,405.42
850,4012,22992,3,983.48,2950.44
851,8966,15958,3,611.75,1835.25
852,5008,22292,1,127.8,127.8
853,15554,5120,3,564.9,1694.6999999999998
854,10698,19745,4,57.07,228.28
855,11328,24263,3,442.88,1328.6399999999999
856,7429,228,4,674.75,2699.0
857,13477,116,2,139.13,278.26
858,8295,24971,3,168.4,505.20000000000005
859,10910,6489,2,763.48,1526.96
860,4994,14191,3,275.83,827.49
861,23923,11092,2,854.97,1709.94
862,22418,10466,4,616.19,2464.76
863,14599,18747,4,549.0,2196.0
864,20334,18422,4,398.02,1592.08
865,3695,24251,3,959.11,2877.33
866,9209,3954,2,626.34,1252.68
867,17044,13263,4,82.8,331.2
868,21263,16795,2,411.25,822.5
869,21428,23009,2,127.2,254.4
870,23414,18655,4,735.95,2943.8
871,4764,13967,4,253.75,1015.0
872,10176,22605,2,21.27,42.54
873,10563,24617,4,994.34,3977.36
874,1155,15313,1,474.72,474.72
875,21689,13717,2,39.72,79.44
876,4151,9568,3,457.61,1372.83
877,21184,1484,1,276.69,276.69
878,6713,13369,3,727.58,2182.7400000000002
879,19492,22273,4,12.61,50.44
880,6536,1736,4,141.27,565.08
881,23305,15182,4,357.09,1428.36
882,2723,12368,3,399.74,1199.22
883,17790,21042,1,490.36,490.36
884,21923,15946,2,356.46,712.92
885,22667,11455,1,401.7,401.7
886,376,4068,3,487.35,1462.0500000000002
887,4505,18371,4,932.68,3730.72
888,12289,20610,1,529.24,529.24
889,12041,6629,2,433.15,866.3
890,2680,17554,2,52.61,105.22
891,6989,7310,1,153.98,153.98
892,16925,19394,4,758.35,3033.4
893,21792,6808,3,958.74,2876.2200000000003
894,16543,23870,2,386.62,773.24
895,2266,578,2,962.18,1924.36
896,16232,17432,3,331.57,994.71
897,23000,24526,1,952.36,952.36
898,14698,10936,4,611.3,2445.2
899,13175,3329,4,33.62,134.48
900,24326,20526,2,82.77,165.54
901,21149,17013,4,979.87,3919.48
902,20639,19019,3,308.72,926.1600000000001
903,17296,4985,1,18.93,18.93
904,17663,14728,4,82.78,331.12
905,22136,21405,3,532.19,1596.5700000000002
906,6637,14843,4,232.39,929.56
907,22376,286,3,755.35,2266.05
908,20100,10986,3,884.95,2654.8500000000004
909,23389,19267,4,365.82,1463.28
910,13440,19419,4,697.24,2788.96
911,20840,23320,1,726.34,726.34
912,23361,3521,1,476.01,476.01
913,16235,8761,3,263.3,789.9000000000001
914,18469,4727,4,759.04,3036.16
915,11863,12662,4,55.58,222.32
916,20894,18699,4,87.18,348.72
917,23247,5572,1,121.46,121.46
918,21725,1419,3,321.45,964.3499999999999
919,1944,4203,4,301.76,1207.04
920,19913,1641,4,321.18,1284.72
921,21643,6722,1,101.89,101.89
922,1103,1462,3,423.75,1271.25
923,17597,2040,4,485.92,1943.68
924,110,24537,2,882.67,1765.34
925,21798,9737,4,929.52,3718.08
926,15536,24084,3,336.27,1008.81
927,12698,7919,1,961.69,961.69
928,17536,19209,4,478.14,1912.56
929,15725,17295,2,841.33,1682.66
930,9240,573,2,11.36,22.72
931,20694,11004,4,87.09,348.36
932,5970,22506,3,427.57,1282.71
933,4681,9122,4,398.57,1594.28
934,5853,1664,2,465.3,930.6
935,6496,5071,2,268.22,536.44
936,20620,8545,4,577.45,2309.8
937,15465,13974,3,740.45,2221.3500000000004
938,10897,13492,2,139.15,278.3
939,729,15870,3,548.99,1646.97
940,23705,7338,2,240.52,481.04
941,5901,526,1,887.0,887.0
942,1290,637,3,908.99,2726.9700000000003
943,18806,1642,1,712.78,712.78
944,3533,21519,4,171.0,684.0
945,11143,8225,1,952.28,952.28
946,23438,17910,3,740.87,2222.61
947,9828,17795,4,107.07,428.28
948,5096,11185,2,582.88,1165.76
949,22789,3496,3,620.19,1860.5700000000002
950,19476,9257,4,594.16,2376.64
951,7196,23796,2,537.49,1074.98
952,15987,5173,3,74.24,222.71999999999997
953,17844,568,3,200.21,600.63
954,7375,1093,4,932.68,3730.72
955,17831,1509,1,772.66,772.66
956,20859,14594,4,568.16,2272.64
957,21009,1018,3,586.98,1760.94
958,5830,19762,4,302.37,1209.48
959,13934,16509,4,326.65,1306.6
960,537,21249,4,134.01,536.04
961,2122,11164,4,928.93,3715.72
962,19,10858,1,657.8,657.8
963,12148,9592,4,272.46,1089.84
964,22283,22394,1,714.17,714.17
965,7200,4154,4,853.3,3413.2
966,12527,8466,1,702.42,702.42
967,10867,20159,4,282.43,1129.72
968,24108,18572,1,221.92,221.92
969,2549,5320,3,111.55,334.65
970,6237,20350,4,405.03,1620.12
971,16989,12963,1,926.17,926.17
972,2262,17143,2,203.48,406.96
973,12622,7214,2,483.07,966.14
974,22459,3216,1,14.9,14.9
975,20738,14229,2,844.67,1689.34
976,18700,8759,2,623.25,1246.5
977,22614,9997,2,323.91,647.82
978,3649,18310,1,132.33,132.33
979,12018,11623,2,632.01,1264.02
980,21068,3188,3,538.83,1616.4900000000002
981,14335,23965,3,983.7,2951.1000000000004
982,23108,5250,4,471.97,1887.88
983,6929,19832,2,162.36,324.72
984,13493,22833,3,848.22,2544.66
985,14576,19268,3,895.12,2685.36
986,6547,13140,3,107.36,322.08
987,10874,20529,1,827.79,827.79
988,16948,14518,1,265.03,265.03
989,22033,23554,4,540.6,2162.4
990,17378,10116,2,595.15,1190.3
991,18667,11753,3,895.54,2686.62
992,954,16231,3,162.0,486.0
993,13729,21074,1,24.6,24.6
994,17222,9390,4,598.79,2395.16
995,23860,16929,1,631.52,631.52
996,16992,23050,4,965.5,3862.0
997,15068,3687,2,104.45,208.9
998,17765,22969,4,410.74,1642.96
999,6976,12370,4,712.6,2850.4
1000,19293,4051,2,558.23,1116.46
1001,7646,21471,4,954.23,3816.92
1002,12310,19151,2,93.22,186.44
1003,24389,6324,2,150.45,300.9
1004,21378,11897,4,616.09,2464.36
1005,20938,10978,1,630.7,630.7
1006,23598,6196,1,468.23,468.23
1007,7636,5204,4,741.49,2965.96
1008,12279,20512,4,337.94,1351.76
1009,12222,8830,3,277.56,832.6800000000001
1010,13364,5504,4,191.87,767.48
1011,23285,3508,1,608.54,608.54
1012,5586,21786,1,805.39,805.39
1013,22189,3495,3,34.76,104.28
1014,14435,5094,3,164.82,494.46
1015,14517,16274,3,853.43,2560.29
1016,17444,24174,3,26.96,80.88
1017,17843,3595,1,49.05,49.05
1018,24082,7754,3,517.51,1552.53
1019,3385,12350,3,370.16,1110.48
1020,13938,1922,3,770.99,2312.9700000000003
1021,1241,13731,4,654.05,2616.2
1022,7140,14448,4,191.45,765.8
1023,23936,19470,1,341.36,341.36
1024,21482,20487,3,91.33,273.99
1025,3961,7191,2,98.87,197.74
1026,23157,22841,3,981.59,2944.77
1027,3575,1217,1,43.71,43.71
1028,16404,8340,3,185.68,557.04
1029,13436,19001,3,400.08,1200.24
1030,10864,12086,3,593.55,1780.6499999999999
1031,715,15278,3,953.48,2860.44
1032,23674,24367,1,391.79,391.79
1033,20628,20724,4,189.18,756.72
1034,609,10248,4,491.85,1967.4
1035,13962,21471,4,772.58,3090.32
1036,13374,13331,1,263.25,263.25
1037,11481,965,3,173.29,519.87
1038,6858,16301,4,716.79,2867.16
1039,1048,3756,3,523.06,1569.1799999999998
1040,11049,20480,1,685.19,685.19
1041,8609,20944,2,368.2,736.4
1042,12706,7431,3,814.76,2444.2799999999997
1043,9935,13161,3,427.61,1282.83
1044,8168,2069,1,658.99,658.99
1045,19288,24620,3,385.96,1157.8799999999999
1046,20303,3353,2,570.77,1141.54
1047,24305,20271,2,567.71,1135.42
1048,24202,10221,4,798.79,3195.16
1049,11013,11394,4,102.86,411.44
1050,7845,6080,1,229.78,229.78
1051,21878,12901,2,296.12,592.24
1052,3359,19283,4,509.63,2038.52
1053,17047,15809,2,908.78,1817.56
1054,18175,11164,4,800.03,3200.12
1055,7242,18280,1,838.6,838.6
1056,10102,14798,4,347.51,1390.04
1057,17379,21143,4,337.79,1351.16
1058,16022,5599,4,698.35,2793.4
1059,23785,15511,3,859.16,2577.48
1060,14710,2350,4,958.91,3835.64
1061,8150,7239,1,365.96,365.96
1062,14629,15874,3,630.22,1890.66
1063,8731,21715,1,702.99,702.99
1064,5131,6236,1,903.39,903.39
1065,23265,4132,4,738.26,2953.04
1066,4432,13793,1,428.06,428.06
1067,6568,1405,3,769.3,2307.8999999999996
1068,3550,9912,4,451.95,1807.8
1069,14621,10770,3,990.76,2972.2799999999997
1070,14480,10662,1,368.42,368.42
1071,18305,138,2,77.93,155.86
1072,17727,794,3,711.73,2135.19
1073,19460,11904,1,302.2,302.2
1074,16947,20687,3,707.37,2122.11
1075,11646,1339,2,80.49,160.98
1076,23229,16224,4,987.16,3948.64
1077,24658,20945,3,797.07,2391.21
1078,1747,5889,1,689.79,689.79
1079,16740,13199,2,644.49,1288.98
1080,18249,8162,2,144.81,289.62
1081,2330,24694,4,148.78,595.12
1082,13763,10564,3,81.68,245.04000000000002
1083,19676,6363,1,764.93,764.93
1084,12333,6056,2,715.14,1430.28
1085,6460,12551,2,865.96,1731.92
1086,22420,1188,1,651.91,651.91
1087,5651,8820,1,398.62,398.62
1088,19155,7389,4,901.05,3604.2
1089,4201,20784,4,618.55,2474.2
1090,16015,21397,4,51.79,207.16
1091,23675,10044,4,898.73,3594.92
1092,2537,22159,2,873.88,1747.76
1093,23750,13788,1,758.99,758.99
1094,17258,4789,2,928.41,1856.82
1095,8440,1267,1,401.75,401.75
1096,23361,20192,1,845.07,845.07
1097,19725,24172,2,933.68,1867.36
1098,16952,3789,2,791.99,1583.98
1099,14446,15534,4,732.61,2930.44
1100,22317,15298,2,359.52,719.04
1101,24313,11348,1,341.86,341.86
1102,1352,15469,4,898.91,3595.64
1103,15575,18211,3,183.79,551.37
1104,9884,2138,1,47.33,47.33
1105,23841,21635,4,642.28,2569.12
1106,3938,7593,4,340.71,1362.84
1107,12386,6963,4,731.13,2924.52
1108,24382,1045,2,997.5,1995.0
1109,24425,5661,2,220.77,441.54
1110,18300,1281,2,323.19,646.38
1111,19265,6293,3,598.42,1795.2599999999998
1112,4843,2159,3,666.49,1999.47
1113,23111,24389,4,993.31,3973.24
1114,7285,8364,3,498.25,1494.75
1115,21414,8860,3,222.96,668.88
1116,12444,1380,1,883.55,883.55
1117,4433,10723,2,711.49,1422.98
1118,22886,11693,1,621.79,621.79
1119,6011,7230,1,865.53,865.53
1120,2160,7575,3,80.97,242.91
1121,22558,9090,4,457.52,1830.08
1122,20444,10031,4,889.71,3558.84
1123,12674,23621,1,87.4,87.4
1124,15969,16707,1,575.44,575.44
1125,4423,3128,1,314.13,314.13
1126,22640,6697,3,568.19,1704.5700000000002
1127,9965,3414,1,100.51,100.51
1128,2994,3092,2,543.49,1086.98
1129,13287,60,1,514.3,514.3
1130,16658,23081,1,69.41,69.41
1131,9479,19236,1,237.81,237.81
1132,2237,4420,2,138.54,277.08
1133,4478,1888,3,477.97,1433.91
1134,18116,9935,2,287.1,574.2
1135,3729,19921,2,520.64,1041.28
1136,7763,17706,2,565.86,1131.72
1137,19815,2974,4,12.55,50.2
1138,21734,11277,1,870.45,870.45
1139,2061,8774,2,151.65,303.3
1140,8140,799,3,843.0,2529.0
1141,9317,20372,1,546.05,546.05
1142,17860,11664,4,232.49,929.96
1143,13017,23828,4,781.63,3126.52
1144,12767,5954,4,647.24,2588.96
1145,5928,2704,4,655.13,2620.52
1146,20623,14115,4,314.25,1257.0
1147,4124,17598,1,405.71,405.71
1148,14777,16851,4,538.37,2153.48
1149,22263,23719,1,373.3,373.3
1150,1227,13536,2,366.89,733.78
1151,24797,12899,4,844.72,3378.88
1152,24699,15093,4,963.4,3853.6
1153,5253,16132,3,483.54,1450.6200000000001
1154,11070,24353,1,865.27,865.27
1155,2218,1734,1,800.58,800.58
1156,11284,6135,4,490.37,1961.48
1157,22102,20163,3,663.77,1991.31
1158,1960,10292,3,70.08,210.24
1159,13205,5679,2,644.64,1289.28
1160,6777,17799,3,247.59,742.77
1161,9492,13159,1,937.97,937.97
1162,1824,7150,2,669.38,1338.76
1163,15396,17312,4,622.43,2489.72
1164,22518,11131,3,905.88,2717.64
1165,10170,19716,4,748.25,2993.0
1166,112,9937,4,421.5,1686.0
1167,4974,9382,2,788.64,1577.28
1168,21499,18770,2,931.23,1862.46
1169,21704,10101,3,943.88,2831.64
1170,15044,8052,1,253.55,253.55
1171,11399,22670,3,550.98,1652.94
1172,12578,5172,2,795.78,1591.56
1173,15049,13729,1,979.97,979.97
1174,20023,672,4,93.48,373.92
1175,13159,21800,1,772.4,772.4
1176,628,23921,3,454.11,1362.33
1177,2417,24565,2,843.25,1686.5
1178,2552,13994,1,752.25,752.25
1179,10298,8351,2,453.61,907.22
1180,10237,3686,2,926.85,1853.7
1181,8635,411,1,370.61,370.61
1182,19012,23417,3,397.89,1193.67
1183,15121,4574,1,757.7,757.7
1184,23753,3815,1,268.21,268.21
1185,6901,12934,3,775.44,2326.32
1186,6591,11705,3,799.21,2397.63
1187,20926,715,2,725.14,1450.28
1188,4030,2950,2,378.63,757.26
1189,15890,2270,2,472.48,944.96
1190,8597,82,2,556.89,1113.78
1191,19665,809,4,132.54,530.16
1192,10915,4484,2,373.26,746.52
1193,19857,17888,2,167.55,335.1
1194,9169,12809,3,280.13,840.39
1195,23129,8259,4,901.37,3605.48
1196,5302,22851,1,61.04,61.04
1197,3021,8238,4,556.14,2224.56
1198,18584,4571,2,437.96,875.92
1199,23567,3765,4,670.74,2682.96
1200,12629,5304,4,962.84,3851.36
1201,19708,9401,3,461.1,1383.3000000000002
1202,588,10701,1,507.87,507.87
1203,7855,20350,2,123.99,247.98
1204,11356,8154,3,911.73,2735.19
1205,11481,357,4,391.71,1566.84
1206,10332,16697,3,46.94,140.82
1207,3359,4637,4,532.21,2128.84
1208,22628,20355,4,845.49,3381.96
1209,24528,10712,1,592.99,592.99
1210,13370,23439,4,600.64,2402.56
1211,22184,11621,4,26.41,105.64
1212,1470,7016,1,970.73,970.73
1213,19638,16863,3,408.82,1226.46
1214,13149,24331,2,146.16,292.32
1215,7166,5501,2,144.56,289.12
1216,7454,22810,3,669.85,2009.5500000000002
1217,4917,6206,1,434.4,434.4
1218,4867,8853,3,58.31,174.93
1219,3828,5427,2,90.76,181.52
1220,10592,4465,3,429.16,1287.48
1221,18501,23990,3,796.65,2389.95
1222,14985,12551,2,146.75,293.5
1223,23706,14859,3,118.3,354.9
1224,6469,14103,1,474.52,474.52
1225,3920,11216,2,526.84,1053.68
1226,19595,11506,2,515.72,1031.44
1227,15481,13779,2,505.61,1011.22
1228,20382,6292,3,890.38,2671.14
1229,14193,7098,2,395.44,790.88
1230,17301,15479,1,38.38,38.38
1231,1284,18220,4,14.94,59.76
1232,22673,18552,3,406.28,1218.84
1233,9719,2582,3,894.07,2682.21
1234,5791,9992,1,713.12,713.12
1235,22022,10343,1,572.4,572.4
1236,5857,20813,2,703.31,1406.62
1237,20596,6023,3,171.52,514.5600000000001
1238,2599,11549,2,302.72,605.44
1239,7275,941,3,791.85,2375.55
1240,19062,15113,4,15.67,62.68
1241,42,13308,3,308.12,924.36
1242,13106,15194,1,951.51,951.51
1243,22611,12833,2,612.87,1225.74
1244,20354,285,3,732.81,2198.43
1245,11585,22355,2,398.71,797.42
1246,20750,8992,3,107.83,323.49
1247,12396,3769,2,683.88,1367.76
1248,21519,8465,3,427.16,1281.48
1249,947,20066,2,148.12,296.24
1250,19094,7635,4,897.08,3588.32
1251,7994,24381,4,255.45,1021.8
1252,12113,20299,2,351.75,703.5
1253,6846,5180,1,213.07,213.07
1254,17330,17782,2,395.01,790.02
1255,2729,22271,4,613.18,2452.72
1256,17184,14679,1,211.06,211.06
1257,2209,11618,1,362.2,362.2
1258,13761,11665,2,18.38,36.76
1259,5929,5382,4,163.68,654.72
1260,8275,14527,3,907.37,2722.11
1261,24166,8618,1,637.17,637.17
1262,22643,19952,2,506.61,1013.22
1263,23794,13995,4,517.25,2069.0
1264,59,4761,4,643.88,2575.52
1265,6243,19379,2,214.55,429.1
1266,15748,19523,2,38.85,77.7
1267,19531,16952,3,413.13,1239.3899999999999
1268,11505,21103,1,909.57,909.57
1269,6659,24255,4,513.12,2052.48
1270,6519,17423,1,883.32,883.32
1271,1015,6144,3,130.36,391.08000000000004
1272,3735,11566,1,277.12,277.12
1273,5003,20221,3,642.03,1926.09
1274,7331,10762,2,28.34,56.68
1275,22775,17029,1,154.54,154.54
1276,4858,4518,3,114.76,344.28000000000003
1277,3357,20949,1,519.58,519.58
1278,16701,12460,3,882.11,2646.33
1279,14526,21633,4,8.18,32.72
1280,12295,1836,4,60.67,242.68
1281,7699,793,1,665.43,665.43
1282,20569,22059,2,371.63,743.26
1283,720,20637,1,893.91,893.91
1284,17275,8618,1,540.17,540.17
1285,830,3042,3,64.33,192.99
1286,18711,20079,4,11.88,47.52
1287,2869,11446,4,441.93,1767.72
1288,6027,20531,1,400.15,400.15
1289,3937,15020,4,483.95,1935.8
1290,20552,14646,1,432.46,432.46
1291,11748,1508,3,603.87,1811.6100000000001
1292,11771,14592,3,901.26,2703.7799999999997
1293,21362,9981,1,757.24,757.24
1294,24793,22717,3,531.54,1594.62
1295,3619,7692,4,529.85,2119.4
1296,10125,19232,3,982.97,2948.91
1297,22499,10966,4,942.12,3768.48
1298,110,1665,4,161.41,645.64
1299,9021,257,3,638.17,1914.5099999999998
1300,21671,20301,2,315.27,630.54
1301,2546,2652,3,203.43,610.29
1302,4676,16865,4,942.55,3770.2
1303,21229,5722,3,90.53,271.59000000000003
1304,14763,1297,1,32.16,32.16
1305,2432,7449,3,473.17,1419.51
1306,15786,17471,3,538.36,1615.08
1307,5904,8096,3,111.65,334.95000000000005
1308,18297,20482,3,947.49,2842.4700000000003
1309,15720,22006,2,96.69,193.38
1310,1087,21867,3,723.08,2169.2400000000002
1311,478,18206,4,368.17,1472.68
1312,18719,5326,1,266.61,266.61
1313,14790,13901,4,215.0,860.0
1314,22808,21237,2,179.98,359.96
1315,7863,16459,2,530.24,1060.48
1316,12161,13997,3,49.54,148.62
1317,21973,18505,4,771.62,3086.48
1318,10374,11492,1,237.28,237.28
1319,12111,3094,2,437.0,874.0
1320,23456,3908,4,84.84,339.36
1321,9071,20651,4,472.44,1889.76
1322,13152,15590,4,628.49,2513.96
1323,23180,17139,3,54.14,162.42000000000002
1324,12235,15543,3,869.01,2607.0299999999997
1325,22562,22163,3,302.1,906.3000000000001
1326,16450,15271,1,343.71,343.71
1327,18604,5803,2,170.09,340.18
1328,1878,11426,2,884.39,1768.78
1329,12821,16843,3,348.93,1046.79
1330,15046,7487,3,301.09,903.27
1331,21510,21424,4,721.12,2884.48
1332,5900,23215,2,318.99,637.98
1333,22148,21393,3,464.22,1392.66
1334,19020,21713,4,999.65,3998.6
1335,8926,4471,3,492.83,1478.49
1336,4937,21200,1,465.9,465.9
1337,9735,20331,2,799.22,1598.44
1338,16624,21288,1,47.43,47.43
1339,5167,7528,3,378.69,1136.07
1340,8982,21719,3,702.03,2106.09
1341,155,307,2,912.87,1825.74
1342,9766,15059,1,650.5,650.5
1343,23640,15840,4,532.23,2128.92
1344,8462,705,4,463.87,1855.48
1345,9896,13903,3,481.49,1444.47
1346,6500,12720,2,473.96,947.92
1347,9933,10941,4,939.52,3758.08
1348,4709,8245,3,811.07,2433.21
1349,13428,16689,4,327.74,1310.96
1350,12747,5244,1,65.33,65.33
1351,2080,12456,1,685.44,685.44
1352,22341,24522,2,730.35,1460.7
1353,7377,15302,2,773.24,1546.48
1354,17495,7618,3,236.74,710.22
1355,2309,7037,1,638.52,638.52
1356,3016,24610,3,641.04,1923.12
1357,2523,24920,1,115.39,115.39
1358,766,19916,4,774.9,3099.6
1359,5310,2712,4,594.11,2376.44
1360,17666,10312,1,500.13,500.13
1361,23032,14465,3,44.52,133.56
1362,8775,18093,3,461.1,1383.3000000000002
1363,16818,7065,3,851.44,2554.32
1364,24982,14633,4,375.23,1500.92
1365,17287,20999,4,979.68,3918.72
1366,23023,2867,1,787.97,787.97
1367,15945,13917,1,824.56,824.56
1368,15598,19946,2,590.2,1180.4
1369,7931,23267,4,284.44,1137.76
1370,24941,4256,4,405.47,1621.88
1371,23910,690,1,619.83,619.83
1372,13336,119,2,885.71,1771.42
1373,6965,2856,1,728.02,728.02
1374,18642,96,4,363.36,1453.44
1375,6763,16161,2,261.53,523.06
1376,6375,2551,1,635.48,635.48
1377,3535,19282,4,85.44,341.76
1378,18262,18518,3,377.73,1133.19
1379,10841,1257,3,254.39,763.17
1380,14891,919,3,870.88,2612.64
1381,6953,3177,4,658.01,2632.04
1382,3673,11749,2,125.36,250.72
1383,20390,24717,4,513.6,2054.4
1384,10713,18413,4,790.31,3161.24
1385,22279,18518,2,114.23,228.46
1386,14072,4928,4,574.13,2296.52
1387,1900,20499,4,759.15,3036.6
1388,9366,21740,3,212.87,638.61
1389,12311,16177,3,929.02,2787.06
1390,15956,2246,1,554.58,554.58
